level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	105	1	1	1	3071	1238	81	42	21.661339	VOSSHy
5	1	106	1	1	1	3364	1269	21	12	95.760590	AH
5	1	107	1	1	1	510	1287	80	18	88.801147	M-TP20
5	1	108	1	1	1	677	1287	94	18	67.715157	M-TP129
5	1	109	1	1	1	1824	1287	79	18	91.712875	M-TP21
5	1	110	1	1	1	1990	1288	94	17	84.213768	M-TP159
5	1	111	1	1	1	3054	1287	80	18	91.560471	M-TP22
5	1	112	1	1	1	3221	1287	94	18	89.846962	M-TP189
5	1	113	1	1	1	4445	1267	195	31	62.036140	DELIVERY
5	1	113	1	1	2	4677	1267	98	31	83.615982	LIVIT
5	1	114	1	1	1	821	1300	20	13	51.144386	76,
5	1	115	1	1	1	2089	1298	66	20	15.113192	S835
5	1	116	1	1	1	3320	1298	66	20	37.603905	S595,
5	1	117	1	1	1	762	1322	14	18	0.000000	Xe
5	1	118	1	1	1	1279	1325	18	19	92.940819	LT
5	1	118	1	1	2	1311	1325	46	19	92.940819	TYPE
5	1	118	1	1	3	1373	1325	61	19	95.475838	RADAR
5	1	119	1	1	1	2076	1326	14	14	52.825783	&
5	1	120	1	1	1	2602	1325	18	19	93.500359	LT
5	1	120	1	1	2	2634	1325	46	19	93.500359	TYPE
5	1	120	1	1	3	2696	1325	60	19	95.636162	RADAR
5	1	121	1	1	1	3306	1322	14	18	0.000000	Xe
5	1	122	1	1	1	3809	1322	19	19	94.952164	LT
5	1	122	1	1	2	3841	1322	47	19	94.952164	TYPE
5	1	122	1	1	3	3904	1322	60	19	95.079056	RADAR
5	1	123	1	1	1	592	1396	16	1	14.930725	ae
5	1	124	1	1	1	592	1393	16	1	80.545685	a
5	1	125	1	1	1	702	1353	57	28	41.585915	Vas
5	1	126	1	1	1	932	1353	57	28	46.561890	VN
5	1	127	1	1	1	2015	1353	57	28	40.036995	VN
5	1	128	1	1	1	2246	1353	57	28	44.240948	aN
5	1	129	1	1	1	2530	1353	56	28	64.451302	VN
5	1	130	1	1	1	3136	1396	16	1	30.380611	ae
